root_id,root_follower_count,num_messages,num_unique_users,num_airline_replies,airline_reply_rate,did_airline_reply,avg_sentiment,avg_airline_sentiment,sentiment_change_after_airline,max_depth,avg_airline_response_time
1131523170953965570,0,2,2,1,0.5,True,-0.54475,-0.2394,,1,47844.0
1131527731676626946,13,2,2,1,0.5,True,0.25615,0.5126,,1,16437.0
1131527731676626946,13,2,2,1,0.5,True,0.25615,0.5126,,1,16437.0
1131529808066863104,514,1,1,0,0.0,False,-0.9828,,,0,
1131529808066863104,514,1,1,0,0.0,False,-0.9828,,,0,
1131531789724315648,18547,1,1,0,0.0,False,0.0318,,,0,
1131531789724315648,18547,1,1,0,0.0,False,0.0318,,,0,
1131533064851599361,28514,13,11,1,0.07692307692307693,True,-0.9410384615384614,-0.9702,-0.021883333333333366,4,5452.0
1131533064851599361,28514,13,11,1,0.07692307692307693,True,-0.9410384615384614,-0.9702,-0.021883333333333366,4,5452.0
1131533371170086912,5299,1,1,0,0.0,False,0.0943,,,0,
1131533371170086912,5299,1,1,0,0.0,False,0.0943,,,0,
1131534308412407808,1023,1,1,0,0.0,False,-0.9332,,,0,
1131534308412407808,1023,1,1,0,0.0,False,-0.9332,,,0,
1131534344596668417,49,1,1,0,0.0,False,-0.9332,,,0,
1131534344596668417,49,1,1,0,0.0,False,-0.9332,,,0,
1131535652862996480,1372,1,1,0,0.0,False,-0.9332,,,0,
1131535652862996480,1372,1,1,0,0.0,False,-0.9332,,,0,
1131536349738274816,1510,1,1,0,0.0,False,-0.9332,,,0,
1131536349738274816,1510,1,1,0,0.0,False,-0.9332,,,0,
1131537742075179009,282,1,1,0,0.0,False,-0.0043,,,0,
1131537742075179009,282,1,1,0,0.0,False,-0.0043,,,0,
1131538867251765249,1245,1,1,0,0.0,False,-0.9332,,,0,
1131538867251765249,1245,1,1,0,0.0,False,-0.9332,,,0,
1131539142356152320,225,1,1,0,0.0,False,0.1639,,,0,
1131539142356152320,225,1,1,0,0.0,False,0.1639,,,0,
1131539805156904961,15471,1,1,0,0.0,False,0.0007,,,0,
1131539805156904961,15471,1,1,0,0.0,False,0.0007,,,0,
1131539834957377536,837,1,1,0,0.0,False,-0.9111,,,0,
1131539834957377536,837,1,1,0,0.0,False,-0.9111,,,0,
1131542175425146880,2463,1,1,0,0.0,False,-0.9332,,,0,
1131542175425146880,2463,1,1,0,0.0,False,-0.9332,,,0,
1131542849688752128,75,1,1,0,0.0,False,-0.9911,,,0,
1131542849688752128,75,1,1,0,0.0,False,-0.9911,,,0,
1131548453098610688,3299,1,1,0,0.0,False,-0.9111,,,0,
1131548453098610688,3299,1,1,0,0.0,False,-0.9111,,,0,
1131550268150177792,522,1,1,0,0.0,False,-0.9332,,,0,
1131550268150177792,522,1,1,0,0.0,False,-0.9332,,,0,
1131553082452643846,297,1,1,0,0.0,False,-0.9315,,,0,
1131553082452643846,297,1,1,0,0.0,False,-0.9315,,,0,
1131555028777332736,61,1,1,0,0.0,False,-0.9316,,,0,
1131555028777332736,61,1,1,0,0.0,False,-0.9316,,,0,
1131556370656976897,671,1,1,0,0.0,False,0.0943,,,0,
1131556370656976897,671,1,1,0,0.0,False,0.0943,,,0,
1131560604865585152,30,3,2,1,0.3333333333333333,True,-0.8447333333333334,-0.8705,0.010299999999999976,2,3078.0
1131560604865585152,30,3,2,1,0.3333333333333333,True,-0.8447333333333334,-0.8705,0.010299999999999976,2,3078.0
1131561869381111813,463,1,1,0,0.0,False,-0.9332,,,0,
1131561869381111813,463,1,1,0,0.0,False,-0.9332,,,0,
1131564537906438145,30,3,2,1,0.3333333333333333,True,0.2535,0.055,0.6969000000000001,2,1727.0
1131564537906438145,30,3,2,1,0.3333333333333333,True,0.2535,0.055,0.6969000000000001,2,1727.0
1131566381554708480,194871,1,1,0,0.0,False,0.1601,,,0,
1131566381554708480,194871,1,1,0,0.0,False,0.1601,,,0,
1131566736489287680,755,1,1,0,0.0,False,0.0087,,,0,
1131566736489287680,755,1,1,0,0.0,False,0.0087,,,0,
1131567683332386816,3223,1,1,0,0.0,False,0.0087,,,0,
1131567683332386816,3223,1,1,0,0.0,False,0.0087,,,0,
1131568781745098752,10,1,1,0,0.0,False,0.0087,,,0,
1131568781745098752,10,1,1,0,0.0,False,0.0087,,,0,
1131570935956422657,10173,1,1,0,0.0,False,-0.9111,,,0,
1131570935956422657,10173,1,1,0,0.0,False,-0.9111,,,0,
1131571002578735104,242,1,1,0,0.0,False,-0.9111,,,0,
1131571002578735104,242,1,1,0,0.0,False,-0.9111,,,0,
1131571165020020738,232,1,1,0,0.0,False,-0.9111,,,0,
1131571165020020738,232,1,1,0,0.0,False,-0.9111,,,0,
1131573725751644161,95,1,1,0,0.0,False,-0.9111,,,0,
1131573725751644161,95,1,1,0,0.0,False,-0.9111,,,0,
1131573782047543296,2346,5,5,0,0.0,False,0.35516000000000003,,,2,
1131573782047543296,2346,5,5,0,0.0,False,0.35516000000000003,,,2,
1131574083970318337,22823,1,1,0,0.0,False,0.0982,,,0,
1131574083970318337,22823,1,1,0,0.0,False,0.0982,,,0,
1131574986362298368,4828,1,1,0,0.0,False,-0.9111,,,0,
1131574986362298368,4828,1,1,0,0.0,False,-0.9111,,,0,
1131577997767712768,176,1,1,0,0.0,False,-0.9111,,,0,
1131577997767712768,176,1,1,0,0.0,False,-0.9111,,,0,
1131580066507436033,1412,1,1,0,0.0,False,0.0043,,,0,
1131580066507436033,1412,1,1,0,0.0,False,0.0043,,,0,
1131583626058059776,758,1,1,0,0.0,False,0.0082,,,0,
1131583626058059776,758,1,1,0,0.0,False,0.0082,,,0,
1131583740109557762,295,1,1,0,0.0,False,0.0982,,,0,
1131583740109557762,295,1,1,0,0.0,False,0.0982,,,0,
1131583925678157824,444,1,1,0,0.0,False,0.0943,,,0,
1131583925678157824,444,1,1,0,0.0,False,0.0943,,,0,
1131585991272226816,47,1,1,0,0.0,False,-0.9909,,,0,
1131585991272226816,47,1,1,0,0.0,False,-0.9909,,,0,
1131586896218529795,1759,1,1,0,0.0,False,0.1415,,,0,
1131586896218529795,1759,1,1,0,0.0,False,0.1415,,,0,
1131588675832307713,30,1,1,0,0.0,False,-0.979,,,0,
1131588675832307713,30,1,1,0,0.0,False,-0.979,,,0,
1131593172033921026,2029,1,1,0,0.0,False,0.0943,,,0,
1131593172033921026,2029,1,1,0,0.0,False,0.0943,,,0,
1131596921242439680,1916419,2,2,0,0.0,False,0.3792,,,1,
1131596921242439680,1916419,2,2,0,0.0,False,0.3792,,,1,
1131597469656199168,175,1,1,0,0.0,False,0.0598,,,0,
1131597469656199168,175,1,1,0,0.0,False,0.0598,,,0,
1131597578339008513,296,1,1,0,0.0,False,0.0598,,,0,
1131597578339008513,296,1,1,0,0.0,False,0.0598,,,0,
1131597964726689793,784,1,1,0,0.0,False,0.0598,,,0,
1131597964726689793,784,1,1,0,0.0,False,0.0598,,,0,
1131598137817292806,129,1,1,0,0.0,False,0.0598,,,0,
1131598137817292806,129,1,1,0,0.0,False,0.0598,,,0,
1131599490308288513,2,1,1,0,0.0,False,0.0598,,,0,
1131599490308288513,2,1,1,0,0.0,False,0.0598,,,0,
1131600209392394240,114,1,1,0,0.0,False,0.0598,,,0,
